時間,timeStep,TSPS,cube0PosX,cube0PosY,cube0PosZ,cube0RotX,cube0RotY,cube0RotZ,cube0VelX,cube0VelY,cube0VelZ,cube0AngVelX,cube0AngVelY,cube0AngVelZ,cube0Density,cube0Mass,cube0HWD,cube0SF,cube0DF,cube0CR,cube1PosX,cube1PosY,cube1PosZ,cube1RotX,cube1RotY,cube1RotZ,cube1VelX,cube1VelY,cube1VelZ,cube1AngVelX,cube1AngVelY,cube1AngVelZ,cube1Density,cube1Mass,cube1HWD,cube1SF,cube1DF,cube1CR,cube2PosX,cube2PosY,cube2PosZ,cube2RotX,cube2RotY,cube2RotZ,cube2VelX,cube2VelY,cube2VelZ,cube2AngVelX,cube2AngVelY,cube2AngVelZ,cube2Density,cube2Mass,cube2HWD,cube2SF,cube2DF,cube2CR,,並進バネ,並進ダンパ,回転バネ,回転ダンパ,floorDF,floorSF,floorCR,
0.832249,0.024647,40.5729,-2,0.298589,-4.55778e-07,6.60073e-05,0.000289437,-0.0362002,7.29273e-05,0.000188086,-2.96398e-05,-7.1227e-06,0.000966571,-0.00555869,500,62.5,0.5,100,100,0,2,0.298611,-6.68397e-07,0.000760627,-3.4929e-05,0.0322541,-0.000193468,0.000432288,8.42551e-06,-1.19051e-05,-8.46431e-05,0.00161279,500,62.5,0.5,100,100,0,1.07155e-07,0.5,3.56423e-08,1.40578e-05,2.1799e-07,5.87373e-05,-0.000162816,-2.8058e-05,0.000103994,7.18444e-05,-2.09962e-06,8.14165e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.855888,0.023639,42.303,-2,0.298589,-6.85272e-07,5.11988e-05,0.00027221,-0.0361281,9.04445e-05,0.000213851,-3.93301e-05,-3.57636e-05,0.000934785,-0.00528307,500,62.5,0.5,100,100,0,2,0.29861,-4.08948e-07,0.000766633,-7.66676e-05,0.0322125,-0.000168713,0.000399815,6.46023e-06,4.10428e-06,-0.000158931,0.00160136,500,62.5,0.5,100,100,0,1.09541e-07,0.5,2.01403e-11,4.22705e-06,2.6129e-06,4.85047e-05,-0.00016583,-2.80912e-05,9.96433e-05,7.2707e-05,-2.36592e-06,8.52115e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.878095,0.022207,45.0308,-2,0.29859,-8.92675e-07,4.96047e-05,0.000291453,-0.0360559,9.32351e-05,0.000240276,-4.32625e-05,-4.58425e-05,0.00094842,-0.00513348,500,62.5,0.5,100,100,0,2,0.298609,-2.61938e-07,0.000781277,-7.68566e-05,0.0322144,-0.000160542,0.000403546,5.67055e-06,4.33875e-05,-0.000136194,0.00173404,500,62.5,0.5,100,100,0,5.31253e-08,0.5,-2.12821e-08,-9.32893e-06,1.22585e-06,4.27241e-05,-0.000164904,-2.81249e-05,9.94987e-05,7.20407e-05,-2.35028e-06,8.36866e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.9045,0.026405,37.8716,-2,0.298591,-1.0647e-06,5.07013e-05,0.00029912,-0.0359859,7.58192e-05,0.000288875,-4.4487e-05,-4.99321e-05,0.000999649,-0.00496537,500,62.5,0.5,100,100,0,2,0.298609,-1.8952e-07,0.00077908,-4.92595e-05,0.0323026,-0.000153141,0.000409388,8.30143e-07,1.02106e-06,-0.000138925,0.00182223,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,-0.000162512,-2.771e-05,0.000101149,7.26493e-05,-2.19891e-06,8.27463e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.926483,0.021983,45.4897,-2,0.298591,-1.19195e-06,2.91543e-05,0.00035029,-0.0360819,4.29904e-05,0.000299222,-4.22588e-05,-0.000104611,0.00104858,-0.00504134,500,62.5,0.5,100,100,0,2,0.298608,-1.2531e-07,0.000761842,-0.000102202,0.0322616,-0.000134224,0.0004102,2.55273e-07,-2.29115e-05,-0.0002791,0.00173126,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.951718,0.025235,39.6275,-2,0.298592,-1.29528e-06,4.17024e-05,0.000290671,-0.0359388,3.78486e-05,0.000287442,-4.05536e-05,-7.16892e-05,0.000891844,-0.00465824,500,62.5,0.5,100,100,0,2,0.298608,-1.12927e-07,0.00076479,-0.000116186,0.0322425,-0.000111654,0.000410158,-2.14323e-06,1.29549e-06,-0.000223549,0.00183884,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.977197,0.025479,39.248,-2,0.298592,-1.32177e-06,2.55957e-05,0.00031267,-0.0359458,2.66164e-05,0.000270496,-4.00756e-05,-0.000116895,0.00098391,-0.00477133,500,62.5,0.5,100,100,0,2,0.298608,-1.64918e-07,0.000776999,-5.11003e-05,0.0323928,-6.32991e-05,0.000418833,-7.14436e-06,1.83885e-05,-0.00012344,0.0020899,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.00281,0.025616,39.0381,-2,0.298592,-1.34148e-06,2.51833e-05,0.000286588,-0.0360188,1.45585e-05,0.000261175,-3.87917e-05,-0.000127703,0.00092379,-0.0047752,500,62.5,0.5,100,100,0,2,0.298608,-2.04468e-07,0.000769232,-6.77651e-05,0.0322885,-1.15187e-05,0.000376974,-1.18685e-05,-1.85627e-05,-0.000210751,0.00192896,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.02719,0.024377,41.0223,-2,0.298592,-1.31779e-06,1.89071e-05,0.000339984,-0.0359588,9.24492e-06,0.000261118,-3.87343e-05,-0.000135775,0.00110135,-0.00448188,500,62.5,0.5,100,100,0,2,0.298607,-2.55523e-07,0.000762299,-8.16166e-05,0.0323102,-3.95022e-07,0.000374263,-1.25505e-05,-2.76844e-05,-0.000216699,0.0020758,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.0525,0.025309,39.5116,-2,0.298592,-1.31753e-06,2.51953e-05,0.000364763,-0.0357656,-6.70836e-06,0.000283923,-3.82271e-05,-0.000109405,0.00106122,-0.00436061,500,62.5,0.5,100,100,0,2,0.298607,-3.03552e-07,0.000770548,-7.51818e-05,0.0323319,6.30157e-06,0.000369852,-1.10977e-05,7.39995e-06,-0.000168085,0.00222174,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.07325,0.020753,48.1858,-2,0.298592,-1.35077e-06,3.2826e-05,0.000300212,-0.0360337,-1.28674e-05,0.000278711,-4.22351e-05,-0.000136705,0.000933663,-0.00482097,500,62.5,0.5,100,100,0,2,0.298607,-3.32584e-07,0.000768276,-5.74772e-05,0.0324609,-6.66452e-07,0.000344939,-1.26501e-05,-1.54043e-05,-0.000141735,0.00235898,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.09178,0.018527,53.9753,-2,0.298592,-1.39435e-06,1.01583e-05,0.000261714,-0.0359234,-1.5665e-05,0.000275998,-4.53709e-05,-0.000195444,0.000949217,-0.00434041,500,62.5,0.5,100,100,0,2,0.298606,-3.52042e-07,0.000762338,-7.08269e-05,0.0323533,8.31025e-07,0.000338884,-1.11331e-05,-4.12333e-05,-0.000241836,0.0020275,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.1132,0.021417,46.6919,-2,0.298592,-1.38847e-06,1.13178e-05,0.000315277,-0.0357689,1.5004e-05,0.000317352,-4.41996e-05,-0.000157742,0.00107201,-0.00416297,500,62.5,0.5,100,100,0,2,0.298606,-3.41576e-07,0.000756581,-0.000100974,0.0322888,-4.72446e-06,0.000346616,-1.09369e-05,-3.10683e-05,-0.000237289,0.00203361,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.13545,0.02225,44.9438,-2,0.298593,-1.41099e-06,1.3172e-05,0.0003362,-0.0359287,2.49477e-05,0.000297637,-4.28786e-05,-0.000167741,0.00102951,-0.0045916,500,62.5,0.5,100,100,0,2,0.298606,-3.82203e-07,0.000768766,-6.95399e-05,0.032396,-7.67726e-06,0.000340195,-1.10305e-05,-1.0982e-05,-0.000201642,0.00222816,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.15579,0.020343,49.157,-2,0.298593,-1.46131e-06,1.73792e-05,0.000275227,-0.0359515,5.14682e-05,0.000284527,-4.71886e-05,-0.00016107,0.000898132,-0.00431028,500,62.5,0.5,100,100,0,2,0.298606,-3.5838e-07,0.000767103,-9.48321e-05,0.0323959,1.21866e-05,0.000343671,-9.26753e-06,-1.86433e-05,-0.000271576,0.00218835,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.17476,0.018972,52.7093,-2,0.298592,-1.478e-06,1.50657e-05,0.00028751,-0.0356921,8.4205e-05,0.000274497,-4.88471e-05,-0.000178632,0.00104553,-0.00404495,500,62.5,0.5,100,100,0,2,0.298606,-3.53411e-07,0.000765311,-8.86778e-05,0.0323954,1.01642e-05,0.000355632,-9.73905e-06,-2.95747e-05,-0.000226514,0.00213652,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.19819,0.023431,42.6785,-2,0.298592,-1.48599e-06,1.24356e-05,0.000327341,-0.0358964,9.47852e-05,0.000276716,-4.68144e-05,-0.000184836,0.00110432,-0.0044643,500,62.5,0.5,100,100,0,2,0.298606,-3.50007e-07,0.000765664,-0.000103856,0.0323748,-1.52926e-05,0.000354643,-7.09651e-06,-6.9044e-06,-0.000276968,0.00226071,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.2179,0.019706,50.746,-2,0.298592,-1.51902e-06,4.47827e-06,0.000318592,-0.0359248,9.25335e-05,0.000283163,-4.62662e-05,-0.000203586,0.00102729,-0.0042832,500,62.5,0.5,100,100,0,2,0.298606,-3.38648e-07,0.000767194,-8.4937e-05,0.0324599,-2.25577e-05,0.000370772,-8.07579e-06,-3.56423e-05,-0.000218618,0.00240237,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.23861,0.020708,48.2905,-2,0.298592,-1.53679e-06,9.32917e-06,0.000298205,-0.0357308,0.00010402,0.000294158,-4.50734e-05,-0.000176505,0.00105643,-0.00390108,500,62.5,0.5,100,100,0,2,0.298606,-3.25389e-07,0.000758754,-0.000106324,0.032375,-2.42718e-05,0.000380765,-9.11541e-06,-4.13766e-05,-0.000253724,0.00221442,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.25866,0.020054,49.8654,-2,0.298593,-1.48916e-06,2.18989e-05,0.000344149,-0.0358232,8.4394e-05,0.000297829,-4.02215e-05,-0.000173338,0.00118972,-0.00424052,500,62.5,0.5,100,100,0,2,0.298606,-3.34753e-07,0.000761286,-9.7367e-05,0.032419,-2.7261e-05,0.000374255,-7.57149e-06,-2.44206e-05,-0.000238205,0.00230585,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.27838,0.019722,50.7048,-2,0.298593,-1.45638e-06,4.28242e-06,0.000364836,-0.0358535,6.63028e-05,0.000292711,-4.33535e-05,-0.000226435,0.00113416,-0.00425305,500,62.5,0.5,100,100,0,2,0.298606,-3.18375e-07,0.000757986,-9.74645e-05,0.0323986,-2.66041e-05,0.000362256,-3.96102e-06,-3.65e-05,-0.000250898,0.00234479,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.30359,0.025211,39.6652,-2,0.298592,-1.50435e-06,-9.69279e-06,0.000308289,-0.0358812,4.63872e-05,0.000288521,-4.56336e-05,-0.000219138,0.00106068,-0.00421376,500,62.5,0.5,100,100,0,2,0.298606,-2.7516e-07,0.000764063,-9.72701e-05,0.032464,-3.92973e-05,0.000349529,-3.28673e-06,-1.47998e-05,-0.000256785,0.00244575,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.32211,0.018513,54.0161,-2,0.298592,-1.50107e-06,6.61994e-06,0.000341025,-0.035776,2.07055e-05,0.000294376,-4.59207e-05,-0.000186113,0.001152,-0.00403777,500,62.5,0.5,100,100,0,2,0.298606,-2.4471e-07,0.000771661,-0.00012405,0.0324438,-6.85367e-05,0.000337149,-1.34692e-06,-1.00238e-05,-0.000404576,0.002407,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.34065,0.018541,53.9345,-2,0.298593,-1.51209e-06,1.14145e-05,0.000354686,-0.0358252,1.633e-05,0.000294405,-4.76646e-05,-0.000197796,0.00112031,-0.0041774,500,62.5,0.5,100,100,0,2,0.298606,-2.09673e-07,0.000769103,-0.000127081,0.0324881,-7.96941e-05,0.000330708,7.42525e-07,-1.64242e-05,-0.000327068,0.00251325,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.36175,0.021101,47.3911,-2,0.298592,-1.54839e-06,4.70356e-06,0.000324641,-0.0358966,1.53447e-05,0.000289357,-5.04324e-05,-0.000211721,0.00104421,-0.00421216,500,62.5,0.5,100,100,0,2,0.298606,-1.81536e-07,0.000768488,-9.94423e-05,0.0324464,-0.000128077,0.000344331,9.3156e-07,-2.07529e-05,-0.000300569,0.00236736,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.3847,0.022957,43.5597,-2,0.298593,-1.57242e-06,5.41985e-06,0.000318066,-0.0357,8.90838e-06,0.000336242,-4.8264e-05,-0.000192852,0.0011102,-0.00380348,500,62.5,0.5,100,100,0,2,0.298606,-1.43621e-07,0.000758873,-0.00010973,0.0324476,-0.000146948,0.000360107,-1.6993e-06,-4.64596e-05,-0.000334028,0.00238759,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.40343,0.018721,53.416,-2,0.298593,-1.55629e-06,3.10927e-05,0.000359236,-0.0358202,2.58275e-05,0.000325986,-4.71643e-05,-0.000187158,0.0012309,-0.00423848,500,62.5,0.5,100,100,0,2,0.298606,-1.45893e-07,0.000752655,-0.000131842,0.0324489,-0.000128038,0.000364661,-3.27393e-06,-3.68593e-05,-0.000340723,0.00251162,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.42216,0.018737,53.3703,-2,0.298593,-1.55406e-06,-1.46992e-05,0.000378012,-0.0358953,1.85261e-05,0.000314181,-4.42714e-05,-0.000274514,0.00119501,-0.00428886,500,62.5,0.5,100,100,0,2,0.298606,-1.86892e-07,0.000774296,-8.04229e-05,0.0325143,-0.000110999,0.000364265,-7.37212e-06,1.30368e-05,-0.000239208,0.00259219,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.44091,0.01875,53.3333,-2,0.298593,-1.55809e-06,2.08259e-05,0.000339789,-0.0357526,1.50531e-05,0.000329626,-4.7603e-05,-0.000183998,0.00106036,-0.00401184,500,62.5,0.5,100,100,0,2,0.298606,-2.17286e-07,0.000774742,-0.000106952,0.0324512,-9.14276e-05,0.000359366,-1.19396e-05,-3.04378e-06,-0.000331974,0.002463,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.46076,0.019851,50.3753,-2,0.298594,-1.57626e-06,7.7493e-07,0.00032025,-0.0358001,4.52222e-05,0.000315986,-4.99816e-05,-0.000218103,0.00106813,-0.0041763,500,62.5,0.5,100,100,0,2,0.298606,-2.77995e-07,0.000772151,-0.000113177,0.0324953,-5.71415e-05,0.000377552,-1.22712e-05,-1.03843e-05,-0.00029068,0.00252964,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.48191,0.021142,47.2992,-2,0.298594,-1.58286e-06,3.91127e-06,0.000339824,-0.035802,8.05874e-05,0.000344112,-4.8612e-05,-0.000205577,0.0011335,-0.00408743,500,62.5,0.5,100,100,0,2,0.298606,-3.49509e-07,0.000767618,-7.4115e-05,0.032475,-3.01229e-05,0.000387134,-1.42534e-05,-1.74872e-05,-0.000222515,0.00240915,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.50299,0.021084,47.4293,-2,0.298594,-1.57444e-06,7.2044e-06,0.000354042,-0.0358275,0.000119088,0.000323898,-4.62037e-05,-0.00021136,0.0011532,-0.00414757,500,62.5,0.5,100,100,0,2,0.298606,-3.59552e-07,0.000768431,-8.60075e-05,0.0324331,-3.1823e-05,0.000385261,-1.27212e-05,-1.152e-05,-0.000240297,0.00233308,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.5212,0.018206,54.9269,-2,0.298593,-1.58396e-06,1.76505e-05,0.000321713,-0.0358172,0.00011452,0.000291735,-4.76335e-05,-0.000213968,0.00110444,-0.00427333,500,62.5,0.5,100,100,0,2,0.298606,-3.99098e-07,0.000768831,-7.01519e-05,0.0323913,-7.72276e-06,0.000335888,-1.44771e-05,-1.3056e-05,-0.000221903,0.0025791,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
